bug_type,qualifier,severity,line,column,procedure,procedure_start_line,file,bug_trace,key,hash,bug_type_hum,error_code_line,sequence,API_name,is_pythonCAPI,node_key,is_sqlCAPI
DEAD_STORE,The value written to &rc (type int) is never used.,ERROR,10223,7,exec_prepared_stmt,10207,shell.c,"[{'level': 0, 'filename': 'shell.c', 'line_number': 10223, 'column_number': 7, 'description': 'Write of unused value'}]",shell.c|exec_prepared_stmt|DEAD_STORE,067d8107b58db50e1ef55fe548d328dd,Dead Store,"  10223.       rc = SQLITE_NOMEM;
",11,,-1,,0
RESOURCE_LEAK,"resource of type `_IO_FILE` acquired to `return` by call to `fopen()` at line 10990, column 14 is not released after line 10999, column 17.",ERROR,10999,17,readFile,10989,shell.c,"[{'level': 0, 'filename': 'shell.c', 'line_number': 10989, 'column_number': 1, 'description': 'start of procedure readFile()'}, {'level': 0, 'filename': 'shell.c', 'line_number': 10990, 'column_number': 3, 'description': ''}, {'level': 0, 'filename': 'shell.c', 'line_number': 10994, 'column_number': 7, 'description': 'Taking false branch'}, {'level': 0, 'filename': 'shell.c', 'line_number': 10995, 'column_number': 3, 'description': ''}, {'level': 0, 'filename': 'shell.c', 'line_number': 10996, 'column_number': 3, 'description': ''}, {'level': 0, 'filename': 'shell.c', 'line_number': 10997, 'column_number': 3, 'description': ''}, {'level': 0, 'filename': 'shell.c', 'line_number': 10998, 'column_number': 3, 'description': ''}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 26466, 'column_number': 12, 'description': 'start of procedure sqlite3_malloc64()'}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 26468, 'column_number': 7, 'description': 'Taking false branch'}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 26470, 'column_number': 3, 'description': ''}, {'level': 2, 'filename': 'sqlite3.c', 'line_number': 26435, 'column_number': 1, 'description': 'start of procedure sqlite3Malloc()'}, {'level': 2, 'filename': 'sqlite3.c', 'line_number': 26437, 'column_number': 7, 'description': 'Taking false branch'}, {'level': 2, 'filename': 'sqlite3.c', 'line_number': 26437, 'column_number': 15, 'description': 'Taking false branch'}, {'level': 2, 'filename': 'sqlite3.c', 'line_number': 26444, 'column_number': 13, 'description': 'Taking true branch'}, {'level': 2, 'filename': 'sqlite3.c', 'line_number': 26445, 'column_number': 5, 'description': ''}, {'level': 3, 'filename': 'sqlite3.c', 'line_number': 24848, 'column_number': 12, 'description': 'start of procedure sqlite3_mutex_enter()'}, {'level': 3, 'filename': 'sqlite3.c', 'line_number': 24849, 'column_number': 7, 'description': 'Taking false branch'}, {'level': 3, 'filename': 'sqlite3.c', 'line_number': 24849, 'column_number': 3, 'description': ''}, {'level': 3, 'filename': 'sqlite3.c', 'line_number': 24853, 'column_number': 1, 'description': 'return from a call to sqlite3_mutex_enter'}, {'level': 2, 'filename': 'sqlite3.c', 'line_number': 26446, 'column_number': 5, 'description': ''}, {'level': 3, 'filename': 'sqlite3.c', 'line_number': 26386, 'column_number': 1, 'description': 'start of procedure mallocWithAlarm()'}, {'level': 3, 'filename': 'sqlite3.c', 'line_number': 26389, 'column_number': 3, 'description': ''}, {'level': 3, 'filename': 'sqlite3.c', 'line_number': 26390, 'column_number': 3, 'description': ''}, {'level': 3, 'filename': 'sqlite3.c', 'line_number': 26397, 'column_number': 3, 'description': 'Skipping __function_pointer__(): unresolved function pointer'}, {'level': 3, 'filename': 'sqlite3.c', 'line_number': 26406, 'column_number': 3, 'description': ''}, {'level': 4, 'filename': 'sqlite3.c', 'line_number': 20343, 'column_number': 1, 'description': 'start of procedure sqlite3StatusHighwater()'}, {'level': 4, 'filename': 'sqlite3.c', 'line_number': 20346, 'column_number': 3, 'description': ''}, {'level': 4, 'filename': 'sqlite3.c', 'line_number': 20347, 'column_number': 3, 'description': ''}, {'level': 4, 'filename': 'sqlite3.c', 'line_number': 20348, 'column_number': 3, 'description': ''}, {'level': 4, 'filename': 'sqlite3.c', 'line_number': 20349, 'column_number': 3, 'description': ''}, {'level': 4, 'filename': 'sqlite3.c', 'line_number': 20350, 'column_number': 3, 'description': ''}, {'level': 4, 'filename': 'sqlite3.c', 'line_number': 20352, 'column_number': 3, 'description': ''}, {'level': 4, 'filename': 'sqlite3.c', 'line_number': 20355, 'column_number': 7, 'description': 'Taking false branch'}, {'level': 4, 'filename': 'sqlite3.c', 'line_number': 20355, 'column_number': 3, 'description': ''}, {'level': 4, 'filename': 'sqlite3.c', 'line_number': 20358, 'column_number': 1, 'description': 'return from a call to sqlite3StatusHighwater'}, {'level': 3, 'filename': 'sqlite3.c', 'line_number': 26407, 'column_number': 7, 'description': 'Taking false branch'}, {'level': 3, 'filename': 'sqlite3.c', 'line_number': 26416, 'column_number': 3, 'description': 'Skipping __function_pointer__(): unresolved function pointer'}, {'level': 3, 'filename': 'sqlite3.c', 'line_number': 26423, 'column_number': 7, 'description': 'Taking false branch'}, {'level': 3, 'filename': 'sqlite3.c', 'line_number': 26428, 'column_number': 3, 'description': ''}, {'level': 3, 'filename': 'sqlite3.c', 'line_number': 26429, 'column_number': 1, 'description': 'return from a call to mallocWithAlarm'}, {'level': 2, 'filename': 'sqlite3.c', 'line_number': 26447, 'column_number': 5, 'description': ''}, {'level': 3, 'filename': 'sqlite3.c', 'line_number': 24874, 'column_number': 12, 'description': 'start of procedure sqlite3_mutex_leave()'}, {'level': 3, 'filename': 'sqlite3.c', 'line_number': 24875, 'column_number': 7, 'description': 'Taking false branch'}, {'level': 3, 'filename': 'sqlite3.c', 'line_number': 24875, 'column_number': 3, 'description': ''}, {'level': 3, 'filename': 'sqlite3.c', 'line_number': 24879, 'column_number': 1, 'description': 'return from a call to sqlite3_mutex_leave'}, {'level': 2, 'filename': 'sqlite3.c', 'line_number': 26451, 'column_number': 3, 'description': ''}, {'level': 2, 'filename': 'sqlite3.c', 'line_number': 26452, 'column_number': 3, 'description': ''}, {'level': 2, 'filename': 'sqlite3.c', 'line_number': 26453, 'column_number': 1, 'description': 'return from a call to sqlite3Malloc'}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 26470, 'column_number': 3, 'description': ''}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 26471, 'column_number': 1, 'description': 'return from a call to sqlite3_malloc64'}, {'level': 0, 'filename': 'shell.c', 'line_number': 10999, 'column_number': 7, 'description': 'Taking true branch'}, {'level': 0, 'filename': 'shell.c', 'line_number': 10999, 'column_number': 17, 'description': ''}]",shell.c|readFile|RESOURCE_LEAK,c7c2c4fc139b503f227f862384b842b1,Resource Leak,"  10999.   if( pBuf==0 ) return 0;
",12,if,0,a7eb241df3c1af4caa81ac7f0765615d,0
DEAD_STORE,The value written to &iName (type int) is never used.,ERROR,14049,5,do_meta_command,13111,shell.c,"[{'level': 0, 'filename': 'shell.c', 'line_number': 14049, 'column_number': 5, 'description': 'Write of unused value'}]",shell.c|do_meta_command|DEAD_STORE,0c8a148b8bea1d5cd9246176c15bcb7d,Dead Store,"  14049.     int iName = 1;       /* Index in azArg[] of the filename */
",13,,-1,,0
DEAD_STORE,The value written to &rc (type int) is never used.,ERROR,13826,5,do_meta_command,13111,shell.c,"[{'level': 0, 'filename': 'shell.c', 'line_number': 13826, 'column_number': 5, 'description': 'Write of unused value'}]",shell.c|do_meta_command|DEAD_STORE,2e9ecbb6bb882f82c2aff0df2c1436b6,Dead Store,"  13826.     rc = sqlite3_prepare_v2(p->db, zSql, -1, &pStmt, 0);
",14,sqlite3_prepare_v2,-1,,1
DEAD_STORE,The value written to &rc (type int) is never used.,ERROR,14980,5,do_meta_command,13111,shell.c,"[{'level': 0, 'filename': 'shell.c', 'line_number': 14980, 'column_number': 5, 'description': 'Write of unused value'}]",shell.c|do_meta_command|DEAD_STORE,2e9ecbb6bb882f82c2aff0df2c1436b6,Dead Store,"  14980.     rc = sqlite3_finalize(pStmt);
",15,sqlite3_finalize,0,,1
DEAD_STORE,The value written to &xtype (type unsigned char) is never used.,ERROR,27114,3,sqlite3_str_vappendf,27095,sqlite3.c,"[{'level': 0, 'filename': 'sqlite3.c', 'line_number': 27114, 'column_number': 3, 'description': 'Write of unused value'}]",sqlite3.c|sqlite3_str_vappendf|DEAD_STORE,9c6a84978ce54a657c475d259ac0a772,Dead Store,"  27114.   etByte xtype = etINVALID;  /* Conversion paradigm */
",16,,-1,,0
DEAD_STORE,The value written to &c (type int) is never used.,ERROR,29740,7,sqlite3Utf16ByteLen,29733,sqlite3.c,"[{'level': 0, 'filename': 'sqlite3.c', 'line_number': 29740, 'column_number': 7, 'description': 'Write of unused value'}]",sqlite3.c|sqlite3Utf16ByteLen|DEAD_STORE,403b6f6ed782f3a4c6b8f5842d7bac32,Dead Store,"  29740.       READ_UTF16BE(z, 1, c);
",17,BE,0,,0
DEAD_STORE,The value written to &c (type int) is never used.,ERROR,29745,7,sqlite3Utf16ByteLen,29733,sqlite3.c,"[{'level': 0, 'filename': 'sqlite3.c', 'line_number': 29745, 'column_number': 7, 'description': 'Write of unused value'}]",sqlite3.c|sqlite3Utf16ByteLen|DEAD_STORE,403b6f6ed782f3a4c6b8f5842d7bac32,Dead Store,"  29745.       READ_UTF16LE(z, 1, c);
",18,LE,0,,0
UNINITIALIZED_VALUE,The value read from c was never initialized.,ERROR,30116,3,sqlite3StrICmp,30105,sqlite3.c,"[{'level': 0, 'filename': 'sqlite3.c', 'line_number': 30116, 'column_number': 3, 'description': ''}]",sqlite3.c|sqlite3StrICmp|UNINITIALIZED_VALUE,bbc8aed0165ceadb40f97a76d7a7ad27,Uninitialized Value,"  30116.   return c;
",19,,-1,,0
UNINITIALIZED_VALUE,The value read from fd was never initialized.,ERROR,32773,7,robust_open,32753,sqlite3.c,"[{'level': 0, 'filename': 'sqlite3.c', 'line_number': 32773, 'column_number': 7, 'description': ''}]",sqlite3.c|robust_open|UNINITIALIZED_VALUE,0009e98b27d09c4cd3dac5b1dd7bb362,Uninitialized Value,"  32773.   if( fd>=0 ){
",20,if,0,,0
UNINITIALIZED_VALUE,The value read from fd was never initialized.,ERROR,32787,3,robust_open,32753,sqlite3.c,"[{'level': 0, 'filename': 'sqlite3.c', 'line_number': 32787, 'column_number': 3, 'description': ''}]",sqlite3.c|robust_open|UNINITIALIZED_VALUE,0009e98b27d09c4cd3dac5b1dd7bb362,Uninitialized Value,"  32787.   return fd;
",21,,-1,,0
DEAD_STORE,The value written to &fd (type int) is never used.,ERROR,35753,3,openDirectory,35751,sqlite3.c,"[{'level': 0, 'filename': 'sqlite3.c', 'line_number': 35753, 'column_number': 3, 'description': 'Write of unused value'}]",sqlite3.c|openDirectory|DEAD_STORE,347d236eee60000f54534cbe9678954f,Dead Store,"  35753.   int fd = -1;
",22,,-1,,0
UNINITIALIZED_VALUE,The value read from result.pDirty was never initialized.,ERROR,47999,3,pcacheMergeDirtyList,47976,sqlite3.c,"[{'level': 0, 'filename': 'sqlite3.c', 'line_number': 47999, 'column_number': 3, 'description': ''}]",sqlite3.c|pcacheMergeDirtyList|UNINITIALIZED_VALUE,699a48cf5aac7930e01346ab2f584650,Uninitialized Value,"  47999.   return result.pDirty;
",23,,-1,,0
UNINITIALIZED_VALUE,The value read from head.pRight was never initialized.,ERROR,49690,3,rowSetEntryMerge,49662,sqlite3.c,"[{'level': 0, 'filename': 'sqlite3.c', 'line_number': 49690, 'column_number': 3, 'description': ''}]",sqlite3.c|rowSetEntryMerge|UNINITIALIZED_VALUE,da855093bc0f8c5f5338a932bd638447,Uninitialized Value,"  49690.   return head.pRight;
",24,,-1,,0
NULL_DEREFERENCE,"pointer `pLast` last assigned on line 61103 could be null and is dereferenced by call to `walWriteOneFrame()` at line 61259, column 14.",ERROR,61259,14,sqlite3WalFrames,61092,sqlite3.c,"[{'level': 0, 'filename': 'sqlite3.c', 'line_number': 61092, 'column_number': 1, 'description': 'start of procedure sqlite3WalFrames()'}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 61103, 'column_number': 3, 'description': ''}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 61104, 'column_number': 3, 'description': ''}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 61108, 'column_number': 3, 'description': ''}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 61111, 'column_number': 3, 'description': ''}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 61112, 'column_number': 3, 'description': ''}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 61116, 'column_number': 3, 'description': ''}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 61125, 'column_number': 3, 'description': ''}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 58421, 'column_number': 1, 'description': 'start of procedure walIndexHdr()'}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 58422, 'column_number': 3, 'description': ''}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 58423, 'column_number': 3, 'description': ''}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 58424, 'column_number': 1, 'description': 'return from a call to walIndexHdr'}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 61126, 'column_number': 7, 'description': 'Taking false branch'}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 61133, 'column_number': 7, 'description': 'Taking false branch'}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 61141, 'column_number': 3, 'description': ''}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 61142, 'column_number': 7, 'description': 'Taking false branch'}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 61180, 'column_number': 3, 'description': ''}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 61183, 'column_number': 3, 'description': ''}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 61184, 'column_number': 3, 'description': ''}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 61185, 'column_number': 3, 'description': ''}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 61186, 'column_number': 3, 'description': ''}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 61187, 'column_number': 3, 'description': ''}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 61188, 'column_number': 3, 'description': ''}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 61189, 'column_number': 3, 'description': ''}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 61192, 'column_number': 7, 'description': ''}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 61192, 'column_number': 16, 'description': 'Loop condition is false. Leaving loop'}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 61232, 'column_number': 7, 'description': 'Taking true branch'}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 61232, 'column_number': 19, 'description': 'Taking false branch'}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 61251, 'column_number': 7, 'description': 'Taking true branch'}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 61251, 'column_number': 19, 'description': 'Taking true branch'}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 61252, 'column_number': 5, 'description': ''}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 61253, 'column_number': 9, 'description': 'Taking true branch'}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 61254, 'column_number': 7, 'description': ''}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 52778, 'column_number': 1, 'description': 'start of procedure sqlite3SectorSize()'}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 52779, 'column_number': 3, 'description': ''}, {'level': 2, 'filename': 'sqlite3.c', 'line_number': 22016, 'column_number': 1, 'description': 'start of procedure sqlite3OsSectorSize()'}, {'level': 2, 'filename': 'sqlite3.c', 'line_number': 22017, 'column_number': 3, 'description': ''}, {'level': 2, 'filename': 'sqlite3.c', 'line_number': 22018, 'column_number': 11, 'description': 'Condition is false'}, {'level': 2, 'filename': 'sqlite3.c', 'line_number': 22018, 'column_number': 3, 'description': ''}, {'level': 2, 'filename': 'sqlite3.c', 'line_number': 22019, 'column_number': 1, 'description': 'return from a call to sqlite3OsSectorSize'}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 52780, 'column_number': 7, 'description': 'Taking false branch'}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 52782, 'column_number': 13, 'description': 'Taking false branch'}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 52786, 'column_number': 3, 'description': ''}, {'level': 1, 'filename': 'sqlite3.c', 'line_number': 52787, 'column_number': 1, 'description': 'return from a call to sqlite3SectorSize'}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 61255, 'column_number': 7, 'description': ''}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 61256, 'column_number': 16, 'description': 'Condition is false'}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 61258, 'column_number': 14, 'description': 'Loop condition is true. Entering loop body'}, {'level': 0, 'filename': 'sqlite3.c', 'line_number': 61259, 'column_number': 9, 'description': ''}]",sqlite3.c|sqlite3WalFrames|NULL_DEREFERENCE,9132b6614ed6a62c13c199a283f82afe,Null Dereference,"  61259.         rc = walWriteOneFrame(&w, pLast, nTruncate, iOffset);
",25,walWriteOneFrame,0,873265bc7d1914a4a20134278de07d22,0
UNINITIALIZED_VALUE,The value read from next was never initialized.,ERROR,64593,9,btreeInitPage,64484,sqlite3.c,"[{'level': 0, 'filename': 'sqlite3.c', 'line_number': 64593, 'column_number': 9, 'description': ''}]",sqlite3.c|btreeInitPage|UNINITIALIZED_VALUE,2c7f6fdd45fd3b1ac8e84be6e1c4f061,Uninitialized Value,"  64593.     if( next>0 ){
",26,if,0,,0
UNINITIALIZED_VALUE,The value read from size was never initialized.,ERROR,64597,9,btreeInitPage,64484,sqlite3.c,"[{'level': 0, 'filename': 'sqlite3.c', 'line_number': 64597, 'column_number': 9, 'description': ''}]",sqlite3.c|btreeInitPage|UNINITIALIZED_VALUE,64ca7c138e92eedf0e8fa7e269a863c2,Uninitialized Value,"  64597.     if( pc+size>(unsigned int)usableSize ){
",27,if,0,,0
UNINITIALIZED_VALUE,The value read from zDbHeader[_] was never initialized.,ERROR,65080,5,sqlite3BtreeOpen,64912,sqlite3.c,"[{'level': 0, 'filename': 'sqlite3.c', 'line_number': 65080, 'column_number': 5, 'description': ''}]",sqlite3.c|sqlite3BtreeOpen|UNINITIALIZED_VALUE,78531a0de56b7194ce7bf17600473ace,Uninitialized Value,"  65080.     pBt->pageSize = (zDbHeader[16]<<8) | (zDbHeader[17]<<16);
",28,,-1,,0
UNINITIALIZED_VALUE,The value read from zDbHeader[_] was never initialized.,ERROR,65101,7,sqlite3BtreeOpen,64912,sqlite3.c,"[{'level': 0, 'filename': 'sqlite3.c', 'line_number': 65101, 'column_number': 7, 'description': ''}]",sqlite3.c|sqlite3BtreeOpen|UNINITIALIZED_VALUE,78531a0de56b7194ce7bf17600473ace,Uninitialized Value,"  65101.       nReserve = zDbHeader[20];
",29,,-1,,0
